Bib Number,Race Type,Experienced,Dog Lover
30845,5.0,False,False
30846,10.0,True,False
30847,5.0,False,False
30848,10.0,False,False
30849,10.0,False,False
30850,21.1,False,True
30851,10.0,True,False
30852,21.1,False,False
30853,21.1,False,True
30854,10.0,True,False
30855,21.1,False,True
30856,1.0,False,False
30857,5.0,False,False
30858,5.0,False,False
30859,5.0,False,False
30860,10.0,False,False
30861,10.0,False,True
30862,21.1,False,True
30863,21.1,True,False
30864,10.0,True,False
30865,5.0,True,False
30866,10.0,True,False
30867,10.0,False,False
30868,21.1,False,False
30869,10.0,False,False
30870,21.1,False,True
30871,21.1,False,False
30872,21.1,False,False
30873,10.0,False,False
30874,5.0,True,False
30875,10.0,False,False
30876,10.0,False,False
30877,1.0,False,True
30878,10.0,False,True
30879,10.0,False,True
30880,10.0,False,True
30881,10.0,True,False
30882,10.0,False,False
30883,21.1,False,False
30884,21.1,False,False
30885,21.1,False,False
30886,10.0,True,False
30887,1.0,False,True
30888,5.0,False,False
30889,1.0,True,False
30890,10.0,False,False
30891,21.1,False,False
30892,21.1,False,False
30893,10.0,False,False
30894,5.0,True,True
30895,21.1,False,False
30896,10.0,False,False
30897,10.0,False,False
30898,10.0,True,False
30899,10.0,False,False
30900,1.0,True,False
30901,21.1,False,False
30902,5.0,True,True
30903,1.0,False,False
30904,10.0,False,False
30905,10.0,True,True
30906,5.0,True,False
30907,21.1,True,False
30908,10.0,False,True
30909,21.1,False,False
30910,10.0,False,False
30911,21.1,False,True
30912,10.0,False,False
30913,10.0,False,False
30914,10.0,False,False
30915,21.1,False,False
30916,21.1,False,False
30917,10.0,False,False
30918,10.0,True,False
30919,21.1,True,False
30920,10.0,True,False
30921,10.0,False,False
30922,21.1,False,True
30923,5.0,False,False
30924,21.1,False,False
30925,5.0,False,False
30926,5.0,False,False
30927,21.1,False,True
30928,1.0,True,False
30929,21.1,False,False
30930,10.0,False,False
30931,1.0,False,False
30932,21.1,False,False
30933,1.0,False,True
30934,21.1,False,False
30935,21.1,True,False
30936,10.0,False,False
30937,10.0,False,False
30938,1.0,False,False
30939,21.1,True,False
30940,21.1,False,False
30941,21.1,False,False
30942,10.0,False,False
30943,5.0,False,True
30944,21.1,False,False
30945,21.1,False,True
30946,10.0,False,False
30947,5.0,False,True
30948,10.0,True,False
30949,10.0,True,False
30950,21.1,False,True
30951,21.1,False,False
30952,5.0,True,False
30953,5.0,False,False
30954,21.1,True,False
30955,21.1,True,False
30956,21.1,True,False
30957,10.0,False,False
30958,21.1,False,False
30959,1.0,False,False
30960,21.1,False,False
30961,5.0,False,False
30962,10.0,False,True
30963,10.0,False,False
30964,1.0,False,False
30965,21.1,False,False
30966,21.1,False,False
30967,21.1,False,False
30968,5.0,False,False
30969,10.0,False,False
30970,21.1,False,False
30971,21.1,False,False
30972,10.0,False,True
30973,21.1,False,False
30974,10.0,False,False
30975,10.0,False,False
30976,1.0,False,False
30977,21.1,False,False
30978,21.1,True,False
30979,1.0,False,False
30980,10.0,False,False
30981,10.0,False,True
30982,10.0,False,False
30983,5.0,False,True
30984,21.1,False,False
30985,10.0,False,False
30986,1.0,False,False
30987,10.0,False,True
30988,21.1,False,False
30989,21.1,False,False
30990,10.0,False,False
30991,21.1,False,True
30992,5.0,False,True
30993,10.0,True,False
30994,10.0,False,True
30995,10.0,False,False
30996,1.0,False,False
30997,21.1,False,False
30998,21.1,False,True
30999,10.0,False,True
31000,5.0,False,False
31001,10.0,True,False
31002,21.1,False,False
31003,10.0,False,False
31004,21.1,False,False
31005,1.0,False,False
31006,10.0,False,False
31007,21.1,False,True
31008,21.1,False,False
31009,21.1,False,False
31010,21.1,False,True
31011,21.1,False,False
31012,21.1,False,False
31013,10.0,False,False
31014,1.0,False,False
31015,10.0,True,True
31016,1.0,True,False
31017,21.1,False,False
31018,10.0,True,False
31019,10.0,False,False
31020,21.1,False,False
31021,5.0,True,True
31022,21.1,True,False
31023,21.1,False,True
31024,10.0,False,False
31025,10.0,False,False
31026,10.0,False,False
31027,10.0,True,False
31028,21.1,True,False
31029,10.0,False,True
31030,1.0,False,True
31031,10.0,True,True
31032,21.1,False,True
31033,10.0,True,False
31034,1.0,False,False
31035,10.0,False,True
31036,10.0,False,False
31037,10.0,False,False
31038,5.0,False,False
31039,21.1,True,False
31040,10.0,True,False
31041,10.0,False,False
31042,5.0,False,True
31043,10.0,True,False
31044,10.0,False,True
31045,21.1,True,False
31046,21.1,False,False
31047,21.1,False,False
31048,21.1,False,False
31049,1.0,False,False
31050,5.0,False,False
31051,10.0,True,False
31052,10.0,False,False
31053,21.1,False,False
31054,21.1,True,True
31055,21.1,True,False
31056,21.1,False,False
31057,1.0,False,False
31058,10.0,False,False
31059,21.1,True,False
31060,5.0,False,False
31061,5.0,False,False
31062,5.0,False,True
31063,10.0,True,False
31064,10.0,False,False
31065,1.0,False,True
31066,10.0,False,False
31067,21.1,False,False
31068,10.0,False,False
31069,21.1,False,True
31070,21.1,False,False
31071,10.0,False,True
31072,21.1,True,False
31073,21.1,False,False
31074,21.1,False,False
31075,21.1,False,False
31076,5.0,False,False
31077,21.1,True,False
31078,21.1,False,False
31079,21.1,False,False
31080,21.1,False,True
31081,10.0,False,False
31082,5.0,True,False
31083,21.1,False,False
31084,10.0,False,False
31085,5.0,True,False
31086,21.1,False,False
31087,21.1,False,True
31088,21.1,True,False
31089,10.0,True,False
31090,1.0,False,False
31091,10.0,True,False
31092,10.0,False,False
31093,21.1,False,False
31094,10.0,False,False
31095,21.1,True,False
31096,21.1,True,True
31097,1.0,False,True
31098,21.1,False,False
31099,10.0,True,False
31100,10.0,True,False
31101,10.0,False,False
31102,21.1,False,False
31103,1.0,False,True
31104,1.0,True,False
31105,1.0,False,True
31106,21.1,True,False
31107,5.0,False,False
31108,21.1,False,False
31109,1.0,True,False
31110,10.0,True,False
31111,1.0,False,False
31112,21.1,False,False
31113,1.0,False,False
31114,21.1,False,False
31115,10.0,False,True
31116,1.0,False,False
31117,5.0,False,False
31118,21.1,False,False
31119,10.0,False,False
31120,5.0,False,False
31121,21.1,False,True
31122,21.1,False,False
31123,21.1,False,False
31124,21.1,True,False
31125,5.0,False,True
31126,10.0,False,False
31127,21.1,False,False
31128,10.0,False,True
31129,10.0,True,False
31130,10.0,False,True
31131,21.1,False,False
31132,10.0,False,True
31133,21.1,True,True
31134,21.1,False,False
31135,21.1,False,False
31136,10.0,False,False
31137,21.1,False,False
31138,10.0,False,False
31139,5.0,False,False
31140,5.0,False,False
31141,10.0,False,True
31142,21.1,False,False
31143,10.0,False,True
31144,5.0,False,False
31145,21.1,False,False
31146,10.0,True,False
31147,5.0,True,False
31148,1.0,True,False
31149,1.0,True,False
31150,1.0,False,False
31151,21.1,False,False
31152,21.1,False,True
31153,5.0,True,False
31154,10.0,True,False
31155,10.0,False,True
31156,21.1,False,False
31157,21.1,False,False
31158,1.0,False,True
31159,5.0,False,False
31160,10.0,True,True
31161,5.0,False,True
31162,21.1,True,False
31163,10.0,False,True
31164,21.1,False,False
31165,21.1,False,False
31166,10.0,True,False
31167,10.0,False,False
31168,21.1,False,False
31169,10.0,False,False
31170,10.0,False,False
31171,10.0,False,False
31172,10.0,False,False
31173,10.0,True,False
31174,5.0,False,False
31175,21.1,False,False
31176,10.0,False,False
31177,21.1,False,False
31178,10.0,False,False
31179,1.0,False,True
31180,21.1,True,False
31181,21.1,True,False
31182,10.0,False,False
31183,10.0,False,False
31184,1.0,False,False
31185,10.0,True,True
31186,21.1,False,False
31187,5.0,False,False
31188,1.0,False,False
31189,21.1,False,False
31190,21.1,True,False
31191,10.0,True,False
31192,5.0,False,True
31193,21.1,False,False
31194,5.0,False,False
31195,21.1,True,False
31196,5.0,False,True
31197,5.0,True,False
31198,21.1,False,False
31199,10.0,False,False
31200,1.0,False,False
31201,5.0,False,False
31202,1.0,True,False
31203,10.0,False,False
31204,10.0,False,False
31205,21.1,False,False
31206,5.0,False,True
31207,21.1,False,True
31208,5.0,False,False
31209,21.1,True,False
31210,21.1,True,False
31211,10.0,True,False
31212,10.0,False,False
31213,10.0,False,False
31214,21.1,False,False
31215,21.1,False,False
31216,21.1,True,False
31217,21.1,False,False
31218,21.1,False,False
31219,21.1,True,False
31220,1.0,False,False
31221,10.0,False,True
31222,10.0,True,False
31223,21.1,False,False
31224,21.1,False,False
31225,5.0,False,False
31226,5.0,False,False
31227,10.0,False,False
31228,1.0,False,False
31229,21.1,False,False
31230,21.1,False,True
31231,10.0,False,False
31232,10.0,True,False
31233,21.1,False,False
31234,1.0,False,False
31235,5.0,False,False
31236,21.1,False,False
31237,5.0,False,True
31238,10.0,True,False
31239,21.1,True,False
31240,21.1,False,True
31241,21.1,False,True
31242,21.1,True,False
31243,10.0,True,False
31244,10.0,True,False
31245,1.0,True,False
31246,21.1,False,True
31247,1.0,False,False
31248,10.0,False,False
31249,10.0,False,False
31250,5.0,False,False
31251,21.1,True,False
31252,1.0,False,False
31253,10.0,False,False
31254,1.0,True,True
31255,10.0,False,False
31256,10.0,False,False
31257,21.1,False,False
31258,21.1,False,False
31259,21.1,True,False
31260,10.0,False,False
31261,10.0,False,True
31262,10.0,False,True
31263,10.0,False,False
31264,21.1,False,False
31265,5.0,True,False
31266,5.0,False,False
31267,1.0,False,False
31268,10.0,False,False
31269,21.1,False,False
31270,21.1,False,False
31271,10.0,False,False
31272,5.0,False,False
31273,21.1,True,True
31274,10.0,True,False
31275,21.1,True,False
31276,21.1,False,False
31277,5.0,False,False
31278,1.0,False,True
31279,21.1,False,False
31280,10.0,False,False
31281,10.0,False,False
31282,10.0,True,False
31283,21.1,False,False
31284,10.0,False,False
31285,10.0,False,True
31286,10.0,True,False
31287,10.0,True,False
31288,10.0,False,False
31289,10.0,False,False
31290,10.0,False,False
31291,21.1,False,True
31292,21.1,False,True
31293,10.0,False,False
31294,10.0,False,False
31295,1.0,False,False
31296,10.0,False,False
31297,10.0,False,False
31298,10.0,True,False
31299,21.1,True,False
31300,21.1,False,True
31301,21.1,True,False
31302,5.0,False,False
31303,21.1,True,False
31304,5.0,False,False
31305,21.1,False,False
31306,21.1,False,True
31307,5.0,False,True
31308,21.1,True,False
31309,5.0,False,False
31310,1.0,False,True
31311,21.1,True,False
31312,1.0,False,False
31313,5.0,False,False
31314,5.0,False,False
31315,1.0,True,False
31316,10.0,True,False
31317,21.1,False,True
31318,21.1,False,False
31319,5.0,True,False
31320,10.0,True,False
31321,21.1,False,False
31322,21.1,False,False
31323,21.1,False,False
31324,5.0,False,False
31325,10.0,True,False
31326,10.0,False,True
31327,10.0,False,False
31328,21.1,True,False
31329,10.0,True,True
31330,21.1,False,True
31331,10.0,True,False
31332,1.0,False,False
31333,10.0,False,False
31334,21.1,False,False
31335,21.1,False,False
31336,10.0,False,False
31337,10.0,True,False
31338,21.1,False,False
31339,10.0,False,False
31340,10.0,False,False
31341,21.1,False,False
31342,10.0,True,False
31343,5.0,False,False
31344,5.0,False,False
31345,21.1,False,False
31346,21.1,True,False
31347,10.0,False,False
31348,5.0,False,False
31349,5.0,False,False
31350,21.1,True,True
31351,10.0,False,False
31352,1.0,False,True
31353,5.0,False,False
31354,1.0,False,False
31355,10.0,True,False
31356,5.0,False,False
31357,5.0,False,False
31358,1.0,False,True
31359,10.0,True,False
31360,1.0,False,False
31361,21.1,True,False
31362,5.0,False,True
31363,1.0,False,True
31364,5.0,False,False
31365,21.1,True,False
31366,10.0,False,False
31367,1.0,False,False
31368,10.0,True,False
31369,21.1,True,False
31370,10.0,False,False
31371,21.1,False,False
31372,21.1,False,True
31373,10.0,False,False
31374,10.0,False,False
31375,21.1,False,False
31376,10.0,False,True
31377,21.1,False,False
31378,21.1,False,False
31379,5.0,False,False
31380,5.0,False,True
31381,10.0,True,False
31382,21.1,False,False
31383,5.0,True,False
31384,5.0,False,False
31385,21.1,True,False
31386,10.0,False,False
31387,10.0,False,False
31388,21.1,False,False
31389,5.0,True,False
31390,21.1,False,False
31391,10.0,False,False
31392,21.1,False,False
31393,21.1,True,False
31394,21.1,False,False
31395,10.0,True,False
31396,10.0,False,False
31397,5.0,False,False
31398,10.0,False,False
31399,10.0,False,False
31400,10.0,False,False
31401,1.0,False,True
31402,21.1,False,False
31403,21.1,True,False
31404,10.0,True,False
31405,21.1,True,False
31406,5.0,False,True
31407,5.0,True,False
31408,10.0,False,False
31409,10.0,False,False
31410,10.0,True,False
31411,1.0,False,False
31412,21.1,True,False
31413,21.1,True,False
31414,21.1,True,False
31415,5.0,True,False
31416,21.1,False,False
31417,10.0,False,False
31418,10.0,False,False
31419,5.0,True,False
31420,10.0,False,False
31421,21.1,False,False
31422,10.0,True,True
31423,21.1,False,False
31424,5.0,False,False
31425,21.1,False,False
31426,21.1,False,True
31427,21.1,False,False
31428,10.0,True,False
31429,21.1,False,False
31430,5.0,False,True
31431,21.1,False,False
31432,10.0,False,False
31433,5.0,True,True
31434,21.1,False,True
31435,5.0,False,False
31436,5.0,True,False
31437,21.1,True,True
31438,21.1,False,False
31439,21.1,False,False
31440,10.0,True,False
31441,21.1,True,False
31442,5.0,True,False
31443,10.0,False,False
31444,1.0,False,True
31445,10.0,True,False
31446,10.0,False,False
31447,10.0,False,False
31448,21.1,True,False
31449,21.1,False,False
31450,21.1,False,True
31451,1.0,True,False
31452,10.0,True,False
31453,10.0,False,False
31454,21.1,True,True
31455,10.0,True,False
31456,21.1,False,False
31457,5.0,False,True
31458,5.0,True,True
31459,1.0,False,False
31460,21.1,False,False
31461,10.0,True,False
31462,21.1,False,True
31463,1.0,False,False
31464,10.0,False,False
31465,5.0,False,False
31466,10.0,True,False
31467,21.1,True,False
31468,21.1,False,False
31469,10.0,False,True
31470,10.0,False,False
31471,10.0,False,False
31472,10.0,False,False
31473,5.0,False,False
31474,5.0,False,False
31475,21.1,False,False
31476,10.0,False,False
31477,5.0,False,False
31478,10.0,True,False
31479,21.1,False,False
31480,10.0,True,False
31481,10.0,False,False
31482,10.0,False,True
31483,10.0,True,False
31484,5.0,False,False
31485,5.0,False,False
31486,21.1,False,False
31487,5.0,True,False
31488,21.1,False,False
31489,5.0,True,True
31490,1.0,False,False
31491,21.1,True,False
31492,10.0,False,False
31493,21.1,False,False
31494,21.1,True,False
31495,10.0,False,False
31496,5.0,True,False
31497,21.1,False,False
31498,5.0,False,False
31499,10.0,False,True
31500,21.1,True,False
31501,21.1,True,True
31502,21.1,False,False
31503,21.1,False,False
31504,21.1,False,False
31505,21.1,False,False
31506,21.1,False,True
31507,10.0,False,True
31508,5.0,True,False
31509,21.1,True,False
31510,21.1,False,True
31511,10.0,False,True
31512,10.0,True,False
31513,1.0,True,False
31514,21.1,False,False
31515,21.1,False,False
31516,21.1,False,True
31517,21.1,False,False
31518,21.1,False,True
31519,10.0,False,False
31520,21.1,False,False
31521,21.1,True,True
31522,1.0,True,True
31523,10.0,True,False
31524,10.0,False,True
31525,10.0,False,True
31526,21.1,False,False
31527,10.0,True,False
31528,10.0,True,False
31529,5.0,False,False
31530,5.0,False,False
31531,10.0,True,False
31532,10.0,False,False
31533,5.0,False,False
31534,21.1,False,True
31535,21.1,False,False
31536,21.1,False,False
31537,21.1,False,False
31538,10.0,False,False
31539,10.0,False,False
31540,21.1,False,False
31541,5.0,False,False
31542,5.0,False,False
31543,21.1,True,False
31544,5.0,False,False
31545,10.0,False,True
31546,1.0,False,False
31547,10.0,False,False
31548,21.1,False,False
31549,21.1,False,False
31550,21.1,False,False
31551,10.0,False,True
31552,10.0,False,False
31553,21.1,False,True
31554,10.0,False,False
31555,1.0,False,False
31556,1.0,False,False
31557,5.0,True,True
31558,10.0,False,False
31559,21.1,False,True
31560,21.1,False,False
31561,21.1,False,False
31562,10.0,False,False
31563,21.1,False,False
31564,21.1,False,False
31565,10.0,True,False
31566,10.0,False,False
31567,21.1,False,True
31568,21.1,False,False
31569,21.1,False,False
31570,10.0,False,False
31571,10.0,True,False
31572,10.0,False,False
31573,10.0,True,True
31574,10.0,False,False
31575,10.0,False,False
31576,21.1,True,False
31577,10.0,False,False
31578,21.1,True,False
31579,10.0,True,False
31580,5.0,False,False
31581,10.0,False,False
31582,10.0,True,False
31583,10.0,False,True
31584,1.0,True,False
31585,10.0,True,False
31586,21.1,False,False
31587,21.1,False,False
31588,21.1,False,False
31589,5.0,True,False
31590,1.0,False,False
31591,21.1,False,False
31592,10.0,False,True
31593,21.1,False,False
31594,21.1,False,False
31595,21.1,False,False
31596,21.1,False,False
31597,10.0,True,False
31598,21.1,False,True
31599,21.1,False,False
31600,10.0,False,True
31601,21.1,True,False
31602,10.0,False,False
31603,10.0,True,False
31604,1.0,False,False
31605,5.0,True,False
31606,21.1,False,True
31607,10.0,False,False
31608,1.0,False,False
31609,10.0,False,False
31610,5.0,False,False
31611,21.1,False,False
31612,21.1,False,True
31613,10.0,False,False
31614,21.1,False,True
31615,21.1,False,False
31616,10.0,True,False
31617,21.1,False,False
31618,1.0,False,False
31619,21.1,False,False
31620,21.1,False,False
31621,1.0,False,False
31622,21.1,False,False
31623,10.0,False,False
31624,10.0,False,False
31625,21.1,False,False
31626,10.0,False,False
31627,21.1,False,False
31628,1.0,False,False
31629,1.0,False,False
31630,10.0,False,False
31631,10.0,False,False
31632,21.1,False,False
31633,1.0,True,False
31634,5.0,False,False
31635,10.0,False,False
31636,10.0,True,False
31637,10.0,False,False
31638,5.0,False,False
31639,21.1,False,False
31640,10.0,False,False
31641,1.0,False,False
31642,21.1,False,True
31643,21.1,False,False
31644,21.1,False,False
31645,21.1,False,False
31646,21.1,False,False
31647,21.1,False,True
31648,10.0,False,False
31649,10.0,True,True
31650,21.1,False,False
31651,21.1,False,False
31652,10.0,True,False
31653,21.1,False,False
31654,21.1,False,False
31655,21.1,False,False
31656,21.1,False,False
31657,21.1,True,False
31658,21.1,True,False
31659,10.0,True,True
31660,21.1,False,False
31661,1.0,True,True
31662,21.1,True,False
31663,10.0,False,False
31664,10.0,False,False
31665,21.1,False,False
31666,21.1,False,True
31667,21.1,True,False
31668,10.0,False,False
31669,10.0,False,True
31670,21.1,True,False
31671,21.1,False,False
31672,5.0,True,False
31673,10.0,False,False
31674,21.1,False,False
31675,10.0,False,False
31676,21.1,False,False
31677,1.0,True,True
31678,21.1,False,False
31679,21.1,False,False
31680,21.1,False,False
31681,21.1,True,False
31682,10.0,False,False
31683,21.1,False,False
31684,21.1,False,False
31685,10.0,True,False
31686,10.0,False,True
31687,10.0,False,False
31688,10.0,False,False
31689,10.0,False,True
31690,10.0,True,False
31691,21.1,True,True
31692,21.1,False,True
31693,21.1,False,False
31694,21.1,False,False
31695,10.0,False,False
31696,10.0,False,False
31697,10.0,False,False
31698,21.1,False,True
31699,21.1,True,False
31700,1.0,False,False
31701,1.0,True,False
31702,21.1,False,False
31703,10.0,False,False
31704,21.1,False,False
31705,21.1,False,False
31706,10.0,False,False
31707,10.0,True,True
31708,21.1,True,False
31709,21.1,False,False
31710,10.0,True,True
31711,10.0,False,False
31712,10.0,False,False
31713,21.1,True,False
31714,10.0,False,False
31715,21.1,False,False
31716,5.0,False,False
31717,21.1,False,False
31718,10.0,False,False
31719,10.0,False,False
31720,10.0,False,False
31721,10.0,False,False
31722,21.1,False,False
31723,5.0,True,True
31724,10.0,False,True
31725,10.0,True,False
31726,21.1,True,True
31727,10.0,False,False
31728,1.0,True,False
31729,10.0,False,False
31730,21.1,False,False
31731,21.1,False,False
31732,21.1,True,False
31733,10.0,True,False
31734,10.0,True,False
31735,1.0,False,True
31736,21.1,False,False
31737,10.0,False,False
31738,5.0,False,False
31739,5.0,False,False
31740,21.1,False,False
31741,10.0,False,False
31742,5.0,False,False
31743,21.1,True,False
31744,21.1,False,False
31745,5.0,False,False
31746,1.0,False,False
31747,5.0,False,False
31748,10.0,True,False
31749,21.1,False,False
31750,10.0,False,False
31751,21.1,True,False
31752,1.0,False,False
31753,10.0,False,False
31754,21.1,True,False
31755,21.1,False,False
31756,5.0,True,False
31757,10.0,True,False
31758,21.1,False,False
31759,21.1,False,False
31760,10.0,True,True
31761,10.0,True,False
31762,21.1,False,False
31763,21.1,False,False
31764,21.1,False,False
31765,10.0,False,False
31766,1.0,False,False
31767,21.1,False,False
31768,21.1,True,False
31769,10.0,False,False
31770,21.1,True,False
31771,5.0,True,False
31772,21.1,False,False
31773,5.0,True,False
31774,10.0,True,False
31775,21.1,False,True
31776,21.1,True,False
31777,1.0,False,False
31778,21.1,False,False
31779,10.0,False,False
31780,21.1,False,False
31781,21.1,False,True
31782,21.1,False,True
31783,21.1,True,False
31784,1.0,True,False
31785,10.0,False,False
31786,21.1,False,False
31787,5.0,False,False
31788,5.0,False,False
31789,21.1,True,False
31790,5.0,False,True
31791,21.1,True,True
31792,10.0,True,False
31793,21.1,True,False
31794,21.1,False,False
31795,21.1,False,False
31796,21.1,False,False
31797,10.0,False,False
31798,1.0,True,False
31799,21.1,False,False
31800,10.0,False,False
31801,10.0,False,False
31802,21.1,False,False
31803,21.1,False,True
31804,21.1,False,False
31805,5.0,True,False
31806,10.0,True,True
31807,21.1,False,False
31808,10.0,False,False
31809,21.1,False,True
31810,21.1,False,False
31811,21.1,False,True
31812,1.0,True,False
31813,10.0,True,False
31814,21.1,True,False
31815,5.0,False,True
31816,10.0,False,False
31817,21.1,True,False
31818,21.1,False,False
31819,1.0,False,False
31820,1.0,False,False
31821,5.0,False,True
31822,5.0,True,False
31823,21.1,False,False
31824,10.0,False,False
31825,21.1,False,True
31826,21.1,False,False
31827,21.1,True,False
31828,21.1,False,False
31829,10.0,False,False
31830,10.0,True,False
31831,21.1,False,False
31832,5.0,False,False
31833,21.1,False,False
31834,21.1,False,False
31835,10.0,False,False
31836,21.1,False,True
31837,5.0,False,False
31838,10.0,False,False
31839,21.1,False,False
31840,21.1,False,False
31841,21.1,False,False
31842,21.1,True,False
31843,21.1,False,False
31844,21.1,False,False
31845,21.1,False,False
31846,5.0,True,False
31847,10.0,False,False
31848,21.1,False,False
31849,10.0,True,False
31850,21.1,False,False
31851,21.1,False,True
31852,5.0,False,False
31853,10.0,True,False
31854,21.1,False,False
31855,1.0,False,False
31856,10.0,False,False
31857,5.0,True,True
31858,21.1,False,False
31859,10.0,False,False
31860,10.0,False,False
31861,21.1,False,False
31862,21.1,False,False
31863,5.0,False,True
31864,21.1,False,True
31865,10.0,False,False
31866,10.0,False,False
31867,10.0,False,False
31868,1.0,False,False
31869,10.0,False,False
31870,1.0,False,False
31871,10.0,False,False
31872,21.1,False,False
31873,5.0,True,False
31874,5.0,True,False
31875,10.0,False,True
31876,10.0,False,False
31877,5.0,False,False
31878,21.1,False,False
31879,21.1,False,False
31880,10.0,False,False
31881,5.0,False,False
31882,1.0,True,False
31883,10.0,False,False
31884,10.0,False,False
31885,10.0,False,False
31886,21.1,True,False
31887,1.0,False,False
31888,5.0,False,False
31889,1.0,False,False
31890,10.0,False,False
31891,10.0,False,False
31892,21.1,True,False
31893,10.0,False,False
31894,21.1,False,False
31895,21.1,False,True
31896,10.0,False,True
31897,1.0,False,False
31898,10.0,False,False
31899,10.0,False,False
31900,10.0,True,False
31901,5.0,False,True
31902,21.1,False,True
31903,21.1,False,False
31904,1.0,False,False
31905,21.1,False,True
31906,1.0,True,False
31907,10.0,False,False
31908,1.0,False,False
31909,21.1,False,False
31910,21.1,False,False
31911,1.0,False,False
31912,21.1,False,False
31913,10.0,False,False
31914,10.0,False,False
31915,1.0,False,False
31916,21.1,False,False
31917,5.0,True,False
31918,10.0,False,False
31919,21.1,True,False
31920,10.0,False,False
31921,10.0,False,True
31922,21.1,False,False
31923,21.1,False,False
31924,21.1,False,False
31925,1.0,False,False
31926,21.1,False,False
31927,21.1,False,False
31928,21.1,False,True
31929,5.0,False,False
31930,21.1,False,False
31931,21.1,True,True
31932,21.1,False,True
31933,10.0,False,False
31934,10.0,True,False
31935,21.1,True,False
31936,21.1,False,False
31937,10.0,False,False
31938,21.1,False,False
31939,5.0,False,True
31940,10.0,False,False
31941,1.0,False,False
31942,21.1,True,False
31943,21.1,False,False
31944,21.1,False,False
31945,21.1,False,False
31946,21.1,True,False
31947,10.0,True,False
31948,10.0,False,False
31949,10.0,False,False
31950,5.0,True,False
31951,5.0,False,False
31952,10.0,True,False
31953,21.1,True,True
31954,21.1,False,False
31955,5.0,False,False
31956,21.1,False,False
31957,5.0,True,False
31958,5.0,True,False
31959,10.0,False,False
31960,10.0,False,True
31961,5.0,False,True
31962,10.0,True,False
31963,21.1,False,True
31964,5.0,False,False
31965,21.1,False,False
31966,21.1,False,False
31967,21.1,True,False
31968,21.1,False,False
31969,21.1,False,False
31970,10.0,False,False
31971,21.1,False,False
31972,5.0,False,False
31973,10.0,False,False
31974,1.0,False,False
31975,1.0,False,False
31976,5.0,True,False
31977,21.1,False,False
31978,5.0,False,False
31979,5.0,True,False
31980,10.0,False,False
31981,10.0,False,False
31982,21.1,False,False
31983,10.0,False,False
31984,1.0,False,False
31985,21.1,False,False
31986,21.1,False,False
31987,10.0,True,False
31988,21.1,False,True
31989,1.0,False,False
31990,10.0,False,False
31991,10.0,False,False
31992,21.1,False,False
31993,21.1,False,False
31994,10.0,False,False
31995,21.1,False,False
31996,10.0,False,False
31997,21.1,False,False
31998,10.0,False,False
31999,5.0,False,False
32000,10.0,True,False
32001,21.1,False,False
32002,10.0,False,False
32003,21.1,False,True
32004,21.1,True,False
32005,21.1,False,True
32006,5.0,True,False
32007,1.0,False,True
32008,10.0,False,False
32009,21.1,True,False
32010,1.0,False,True
32011,10.0,False,False
32012,1.0,True,False
32013,5.0,True,False
32014,1.0,True,False
32015,10.0,False,False
32016,10.0,False,True
32017,5.0,False,False
32018,10.0,False,False
32019,10.0,False,False
32020,10.0,False,False
32021,21.1,False,False
32022,5.0,True,True
32023,21.1,False,False
32024,1.0,False,False
32025,10.0,False,False
32026,21.1,False,False
32027,21.1,True,False
32028,5.0,False,False
32029,10.0,True,False
32030,21.1,True,False
32031,1.0,True,False
32032,1.0,True,False
32033,5.0,False,True
32034,1.0,False,False
32035,10.0,False,False
32036,10.0,False,False
32037,21.1,False,False
32038,10.0,False,False
32039,1.0,False,True
32040,21.1,False,False
32041,21.1,True,False
32042,10.0,False,True
32043,5.0,True,True
32044,21.1,True,False
32045,10.0,False,False
32046,10.0,False,False
32047,10.0,True,False
32048,5.0,False,True
32049,21.1,False,False
32050,21.1,False,False
32051,10.0,True,False
32052,10.0,False,False
32053,5.0,False,False
32054,1.0,True,False
32055,5.0,False,False
32056,21.1,False,False
32057,21.1,True,False
32058,10.0,True,False
32059,5.0,False,False
32060,21.1,True,True
32061,21.1,False,True
32062,10.0,False,False
32063,5.0,False,False
32064,5.0,False,False
32065,21.1,False,True
32066,10.0,False,False
32067,10.0,False,False
32068,10.0,False,False
32069,10.0,False,False
32070,21.1,False,False
32071,21.1,True,False
32072,10.0,False,False
32073,5.0,False,False
32074,1.0,False,False
32075,21.1,False,False
32076,10.0,False,False
32077,10.0,False,False
32078,10.0,True,False
32079,5.0,False,False
32080,21.1,False,True
32081,10.0,True,False
32082,1.0,False,False
32083,5.0,False,False
32084,21.1,False,False
32085,21.1,True,False
32086,21.1,False,False
32087,10.0,False,False
32088,5.0,False,True
32089,21.1,False,False
32090,10.0,False,False
32091,5.0,False,False
32092,10.0,False,False
32093,5.0,False,False
32094,21.1,False,False
32095,1.0,True,False
32096,21.1,True,False
32097,21.1,False,False
32098,10.0,False,False
32099,21.1,False,True
32100,5.0,False,False
32101,10.0,False,False
32102,21.1,False,False
32103,21.1,False,True
32104,10.0,True,False
32105,21.1,False,False
32106,5.0,False,False
32107,10.0,False,False
32108,10.0,False,False
32109,21.1,False,False
32110,21.1,False,False
32111,21.1,False,False
32112,21.1,True,True
32113,10.0,True,True
32114,10.0,False,False
